,Track_id,Name,Album,Artist,Release_Date,Length,Popularity,Acousticness,Danceability,Energy,Instrumentness,Liveness,Loudness,Valence,Speechness,Tempo,Time_Signature
135,5rtpGGu3bPKsJEFjDGs63M,Murder On The Dancefloor,Read My Lips,Sophie Ellis-Bextor,2001-01-01,229573,58,0.00346,0.734,0.844,1.81e-05,0.333,-5.357,0.823,0.0343,117.306,4
136,3x8iDlzufI5bf9yyvc4Onz,Dance Monkey,100 Greatest Party Songs,Various Artists,2022-12-16,209438,51,0.69,0.824,0.587,0.000105,0.149,-6.401,0.514,0.0937,98.029,4
137,3tEaG6sQONXxHNdiPo7gni,Secrets,Secrets,Paul Damixie,2023-04-25,160800,41,0.0731,0.704,0.818,0.102,0.272,-5.907,0.644,0.0518,124.969,4
138,7aQi48ImHQsfni7tDlFQvL,Snooze,SOS,SZA,2022-12-08,201800,62,0.129,0.538,0.541,0.0,0.115,-7.169,0.386,0.102,142.887,4
139,1CZOrmHUUjeDP7N2B4Ba6S,Bad Romance,The Fame Monster (Explicit Version),Lady Gaga,2009-01-01,294573,2,0.00314,0.696,0.921,5.24e-05,0.0842,-3.755,0.714,0.0363,119.001,4
140,27SdWb2rFzO6GWiYDBTD9j,Cheap Thrills,This Is Acting,Sia,2016-01-29,211666,80,0.0472,0.628,0.698,0.00143,0.0907,-5.608,0.732,0.105,89.976,4
141,3jWZTn9YmGH5lf0svT3dNH,Let Me Go,Let Me Go,Smiley,2024-01-09,183724,60,0.179,0.672,0.648,0.000501,0.201,-7.368,0.32,0.0322,144.912,4
142,1dNIEtp7AY3oDAKCGg2XkH,Something Just Like This,Something Just Like This,The Chainsmokers,2017-02-22,247626,75,0.0306,0.607,0.649,2.46e-05,0.174,-6.695,0.505,0.0362,102.996,4
143,5IaHrVsrferBYDm0bDyABy,Taste (feat. Offset),Taste (feat. Offset),Tyga,2018-05-16,232959,73,0.0236,0.884,0.559,0.0,0.101,-7.442,0.342,0.12,97.994,4
144,4h9wh7iOZ0GGn8QVp4RAOB,I Ain't Worried,"I Ain’t Worried (Music From The Motion Picture ""Top Gun: Maverick"")",OneRepublic,2022-05-13,148485,92,0.0826,0.704,0.797,0.000745,0.0546,-5.927,0.825,0.0475,139.994,4
145,1MSovZmmsTHsc2GqXAsg6r,Walking to the Moon,Walking to the Moon,Smiley,2023-12-14,175636,57,0.277,0.696,0.728,0.0125,0.14,-9.223,0.842,0.0504,110.026,4
146,20I6sIOMTCkB6w7ryavxtO,Call Me Maybe,Kiss,Carly Rae Jepsen,2012-01-01,193400,86,0.0114,0.783,0.58,2.28e-06,0.108,-6.548,0.66,0.0408,120.021,4
147,0azC730Exh71aQlOt9Zj3y,This Is What You Came For,This Is What You Came For,Calvin Harris,2016-04-29,222160,86,0.199,0.631,0.927,0.119,0.148,-2.787,0.465,0.0332,123.962,4
148,13NSf2YJVP9RLNBulaVART,I'm Good (Blue),Silvester Party Hits 2022 / 2023,Various Artists,2022-11-25,175238,47,0.00383,0.561,0.965,7.07e-06,0.371,-3.673,0.304,0.0343,128.04,4
149,4ZusswjWiR1T28DB0OFqrx,Tomorrow,Tomorrow,Smiley,2023-11-16,172758,26,0.574,0.656,0.606,0.0,0.0594,-10.2,0.469,0.0719,116.124,4
150,3cFsmM51N5zMAuu1nNY4Tw,No Lie,No Lie,Sean Paul,2016-11-18,221176,20,0.0437,0.741,0.891,0.0,0.256,-2.824,0.449,0.119,102.002,4
151,1OAh8uOEOvTDqkKFsKksCi,Wild Thoughts (feat. Rihanna & Bryson Tiller),Grateful,DJ Khaled,2017-06-22,204173,80,0.0329,0.671,0.672,0.0,0.118,-3.094,0.632,0.0688,97.979,4
152,2jldjxBm4qsNis0GlO4hBg,Days Of Summer - Toesup Remix,Days Of Summer (Toesup Remix),Smiley,2023-10-17,200571,35,0.301,0.742,0.68,0.000655,0.339,-10.093,0.469,0.112,139.99,4
153,5J7iGuzi7Nj8SGvt0TAVzK,The Way I Are,Shock Value Deluxe Version (International Version),Timbaland,2007-01-01,179280,0,0.179,0.73,0.807,0.718,0.28,-6.475,0.727,0.114,114.715,4
154,3w3y8KPTfNeOKPiqUTakBh,Locked out of Heaven,Unorthodox Jukebox,Bruno Mars,2012-12-07,233478,92,0.049,0.726,0.698,0.0,0.309,-4.165,0.867,0.0431,143.994,4
155,6JV2JOEocMgcZxYSZelKcc,"CAN'T STOP THE FEELING! (from DreamWorks Animation's ""TROLLS"")","CAN'T STOP THE FEELING! (from DreamWorks Animation's ""TROLLS"")",Justin Timberlake,2016-05-06,236001,81,0.0123,0.666,0.83,0.0,0.191,-5.715,0.702,0.0751,113.03,4
156,2klEWiRhxVFBm0oKc3PZtJ,Days Of Summer,Days Of Summer,Smiley,2023-09-07,178222,37,0.436,0.661,0.581,8.07e-05,0.113,-8.341,0.292,0.0298,134.976,4
157,7mitXLIMCflkhZiD34uEQI,Party Rock Anthem,Sorry For Party Rocking,LMFAO,2011-01-01,262146,77,0.0206,0.751,0.736,0.0,0.265,-4.168,0.352,0.156,130.014,4
158,2NoaaRL9Pe8scI91PJ3PD5,Buttons - Final Edit Version,Buttons (International Version),The Pussycat Dolls,2006-01-01,233186,0,0.206,0.478,0.829,0.0,0.255,-4.222,0.506,0.378,210.796,4
159,4QNpBfC0zvjKqPJcyqBy9W,Give Me Everything (feat. Nayer),Planet Pit (Deluxe Version),Pitbull,2011-06-17,252306,87,0.191,0.671,0.939,0.0,0.298,-3.206,0.53,0.161,129.024,4
160,4uWUh0RcgELNbWbMzhNPqw,Be My Baby,Be My Baby,Jealous Friend,2024-02-23,161904,45,0.259,0.769,0.78,0.0,0.211,-6.751,0.804,0.0459,126.011,4
161,2P4OICZRVAQcYAV2JReRfj,Waiting For Love,Stories,Avicii,2015-10-02,230613,84,0.31,0.579,0.736,0.0,0.198,-3.863,0.613,0.0527,127.999,4
162,79cuOz3SPQTuFrp8WgftAu,There's Nothing Holdin' Me Back,Illuminate (Deluxe),Shawn Mendes,2017-04-20,199440,0,0.381,0.857,0.8,0.0,0.0913,-4.035,0.966,0.0583,121.996,4
163,4kLLWz7srcuLKA7Et40PQR,I Gotta Feeling,THE E.N.D. (THE ENERGY NEVER DIES) [Deluxe Version],Black Eyed Peas,2009-01-01,289133,85,0.0873,0.743,0.766,0.0,0.509,-6.375,0.61,0.0265,127.96,4
164,5jGO6o6SyYwdfTbem15i6O,Gangsta,Gangsta,pizzaboys,2024-02-09,127619,54,0.013,0.852,0.95,0.407,0.532,-6.059,0.395,0.12,125.972,4
165,6PQ88X9TkUIAUIZJHW2upE,Bad Habits,Bad Habits,Ed Sheeran,2021-06-25,231041,14,0.0469,0.808,0.897,3.14e-05,0.364,-3.712,0.591,0.0348,126.026,4
166,3VqeTFIvhxu3DIe4eZVzGq,Butter,Butter,BTS,2021-05-21,164441,1,0.00323,0.759,0.459,0.0,0.0906,-5.187,0.695,0.0948,109.997,4
167,4Pbg79cTBu4vgSphoyNq3j,2002,2002,Anne-Marie,2018-04-19,186986,65,0.0372,0.697,0.683,0.0,0.137,-2.881,0.603,0.117,96.133,4
168,1L4W2tNN6lYLlRiTXUFewO,Come & Go,Come & Go,Edine,2024-01-26,155454,56,0.0354,0.739,0.837,2.38e-06,0.384,-5.557,0.471,0.0394,131.934,4
169,7vKfym6hgeJxxyyVpiXBBX,Animals,Animals,Martin Garrix,2013,303040,1,0.00148,0.676,0.858,0.673,0.307,-6.698,0.0371,0.0391,128.011,4
170,140dx97IbJbQhIMd7AaHeb,love nwantiti (ah ah ah) [feat. Joeboy & Kuami Eugene] [Remix],love nwantiti (ah ah ah) [feat. Joeboy & Kuami Eugene] [Remix],CKay,2020-02-13,188093,62,0.568,0.655,0.708,0.00117,0.113,-6.403,0.525,0.141,186.017,4
171,0LMwmV37RCmBO2so0szAFs,Whatever,Whatever,Kygo,2024-01-19,178273,91,0.114,0.576,0.776,0.0,0.333,-5.678,0.596,0.066,107.943,4
172,0LdUrbMe0TO17pEXPdsCn8,Lookin' For You,Lookin' For You,Jealous Friend,2024-01-19,139000,55,0.0976,0.722,0.651,2.04e-05,0.474,-8.527,0.674,0.051,120.071,4
173,6bQfNiqyCX7UaQSvVVGo4I,Shivers,Shivers,Ed Sheeran,2021-09-10,207853,3,0.281,0.788,0.859,0.0,0.0424,-2.724,0.822,0.0856,141.02,4
174,2VqAEP1yY5T523K7bZtL8a,Right Now (Na Na Na),Freedom,Akon,2008-01-01,240746,8,0.262,0.83,0.857,0.0,0.413,-4.194,0.607,0.152,137.982,4
175,1a1r5s7ivXUVQQrIvo5VSs,Love Me Again,Tribute,John Newman,2013-01-01,239894,0,0.00445,0.5,0.892,0.000422,0.0969,-4.714,0.233,0.0433,126.019,4
176,3W9eBXTpjFlRZfQdQR3czl,Lonely,Lonely,pizzaboys,2023-12-15,159360,55,0.11,0.814,0.78,0.0,0.269,-8.77,0.432,0.263,124.993,4
177,7a86XRg84qjasly9f6bPSD,We Are Young (feat. Janelle Monáe),Some Nights,fun.,2012-02-21,250626,77,0.02,0.378,0.638,7.66e-05,0.0849,-5.576,0.735,0.075,184.086,4
178,25sgk305KZfyuqVBQIahim,Sweet but Psycho,Sweet but Psycho,Ava Max,2018-08-17,187436,2,0.0691,0.719,0.704,0.0,0.166,-4.724,0.628,0.0476,133.002,4
179,5IVuqXILoxVWvWEPm82Jxr,Crazy In Love (feat. Jay-Z),Dangerously In Love,Beyoncé,2003-06-24,236133,82,0.00249,0.646,0.77,0.0,0.0715,-6.596,0.681,0.226,99.165,4
180,0y1EQsukiLBV7qmBWlW4w3,24/7,24/7,Edine,2023-11-24,168780,40,0.0155,0.644,0.764,0.00125,0.36,-4.929,0.605,0.033,122.984,4
181,41Fflg7qHiVOD6dEPvsCzO,Worth It (feat. Kid Ink),Reflection (Deluxe),Fifth Harmony,2015-01-30,224573,77,0.063,0.884,0.765,7.04e-06,0.118,-3.865,0.594,0.0882,99.987,4
182,0bI7K9Becu2dtXK1Q3cZNB,Don't Be Shy,Don't Be Shy,Tiësto,2021-08-12,140500,79,0.198,0.77,0.787,0.0,0.262,-3.748,0.513,0.0583,119.986,4
183,2cZrrQMjB63c0iIugYH9zS,Rain Over Me (feat. Marc Anthony),Planet Pit (Deluxe Version),Pitbull,2011-06-17,231573,75,0.00416,0.61,0.906,0.0,0.758,-2.117,0.294,0.0648,127.916,4
184,5Fg7jWM50TQuKwZZSgdnDq,Eyes Wide Shut,Eyes Wide Shut,Alex Parker,2023-11-24,130285,40,0.0078,0.665,0.919,8.91e-06,0.0822,-4.449,0.622,0.0394,139.959,4
185,0k93MXOj0kSXo84SvSDeUz,Ocean Drive,Ocean Drive,Duke Dumont,2015-07-31,206320,0,0.00714,0.689,0.711,0.000499,0.135,-5.027,0.566,0.0455,115.048,4
186,5U3A9i3mtdEQHHHtoFkgSv,My Humps - Single Version,Temptation 2021,Various Artists,2021-04-16,251666,24,0.104,0.959,0.725,0.0,0.163,-5.322,0.84,0.299,123.993,4
187,6CjtS2JZH9RkDz5UVInsa9,Thrift Shop (feat. Wanz),The Heist,Macklemore,2012-10-09,235613,81,0.0633,0.781,0.526,0.0,0.0457,-6.986,0.665,0.293,94.993,4
188,3PGrp98S56EeK9OLEXWdu0,On My Mind,On My Mind,Carine,2023-11-17,167536,46,0.144,0.665,0.805,0.000363,0.259,-6.151,0.648,0.0451,126.033,4
189,2gFvRmQiWg9fN9i74Q0aiw,24K Magic,24K Magic,Bruno Mars,2016-10-07,225983,62,0.034,0.818,0.803,0.0,0.153,-4.282,0.632,0.0797,106.97,4
190,4pLwZjInHj3SimIyN9SnOz,Side To Side,Dangerous Woman,Ariana Grande,2016-05-20,226160,6,0.0408,0.648,0.738,0.0,0.292,-5.883,0.603,0.247,159.145,4
191,1rqqCSm0Qe4I9rUvWncaom,High Hopes,Pray for the Wicked,Panic! At The Disco,2018-06-22,190946,85,0.193,0.579,0.904,0.0,0.064,-2.729,0.681,0.0618,82.014,4
192,7k1CDhwf6DmTXIsanIS4jz,Zilevo,Zilevo,toka,2023-09-22,163837,50,0.451,0.762,0.608,1.09e-06,0.0947,-5.077,0.717,0.0421,126.047,4
193,7vfWgVGiLgnGbInU5lvSQg,I Took A Pill In Ibiza - Seeb Remix,I Took A Pill In Ibiza (Seeb Remix),Mike Posner,2015-07-24,199226,0,0.037,0.673,0.79,9.95e-06,0.0875,-4.663,0.705,0.0893,102.013,4
194,7F1yVPuJ4xRdrDvf8OL0HF,"My Heart Will Go On - Love Theme from ""Titanic""",Titanic: Original Motion Picture Soundtrack - Collector's Anniversary Edition,James Horner,1997,310706,59,0.801,0.157,0.119,0.000998,0.126,-20.156,0.0391,0.036,67.005,3
195,6lanRgr6wXibZr8KgzXxBl,a thousand years,A Thousand Years,Christina Perri,2011-10-18,285120,86,0.309,0.421,0.407,0.000961,0.11,-7.445,0.161,0.0267,139.028,3
196,4l0Mvzj72xxOpRrp6h8nHi,Lose You To Love Me,Rare,Selena Gomez,2020-01-10,206458,83,0.556,0.488,0.343,0.0,0.21,-8.985,0.0978,0.0436,102.819,4
197,1m84zLz4WizjR4mCDoXReg,I Don't Care - Acoustic,I Don't Care (Acoustic),Ed Sheeran,2019-05-31,238220,66,0.791,0.706,0.349,0.0,0.108,-8.125,0.624,0.0302,94.058,4
198,3tP6QKbXvtrxiDI7QwKyUf,STAY,SQUARE TWO,BLACKPINK,2016-11-01,230322,72,0.551,0.63,0.432,5.84e-06,0.0962,-6.721,0.343,0.0357,87.959,4
199,2P91MQbaiQOfbiz9VqhqKQ,I Like Me Better,I met you when I was 18. (the playlist),Lauv,2018-05-31,197436,10,0.535,0.752,0.505,2.55e-06,0.104,-7.621,0.419,0.253,91.97,4
200,3j8QgOzaCCNOI0Kr4gIjoK,I Like You So Much You'll Know It,I Like You So Much You'll Know It,Ysabella,2021-01-06,198019,0,0.508,0.71,0.447,0.0,0.104,-6.405,0.485,0.0328,107.983,4
201,4HBZA5flZLE435QTztThqH,Stuck with U (with Justin Bieber),Stuck with U,Ariana Grande,2020-05-08,228482,82,0.223,0.597,0.45,0.0,0.382,-6.658,0.537,0.0418,178.765,3
202,0lx2cLdOt3piJbcaXIV74f,willow,evermore,Taylor Swift,2020-12-11,214706,84,0.833,0.392,0.574,0.00179,0.145,-9.195,0.529,0.17,81.112,4
203,514rhnksEwHUh6LxXsQ4Y9,Back To You,13 Reasons Why (Season 2),Selena Gomez,2018-05-18,210240,71,0.0984,0.6,0.683,1.26e-06,0.11,-6.271,0.494,0.0493,102.036,4
204,0tBbt8CrmxbjRP0pueQkyU,Wolves,Wolves,Selena Gomez,2017-10-25,197993,81,0.124,0.724,0.804,0.0,0.204,-4.614,0.306,0.0448,124.987,4
205,1D4PL9B8gOg78jiHg3FvBb,Love Story,Fearless (Big Machine Radio Release Special),Taylor Swift,2008-11-11,236266,79,0.131,0.617,0.741,0.0,0.0772,-3.97,0.306,0.0311,118.984,4
206,3zHq9ouUJQFQRf3cm1rRLu,"Love Me Like You Do - From ""Fifty Shades Of Grey""",Delirium (Deluxe),Ellie Goulding,2015-11-06,252534,80,0.247,0.262,0.606,0.0,0.125,-6.646,0.275,0.0484,189.857,4
207,2ayIgfvWo3SfYP2pVOr4pC,Gone,R,ROSÉ,2021-03-12,207163,75,0.594,0.647,0.377,0.0,0.0768,-6.003,0.653,0.0375,79.936,4
208,1R0hxCA5R7z5TiaXBZR7Mf,SOLO,SOLO,JENNIE,2018-11-12,169566,75,0.0861,0.752,0.642,0.0,0.0953,-5.165,0.388,0.0869,95.043,4
209,4ghGrdxwqLA6ZoCiu0u4IR,Don't Know What To Do,Kill This Love,BLACKPINK,2019-04-05,201081,67,0.0992,0.628,0.64,0.0,0.138,-4.164,0.409,0.0491,129.815,4
210,4OafepJy2teCjYJbvFE60J,breathin,Sweetener,Ariana Grande,2018-08-17,198160,73,0.0211,0.568,0.656,1.37e-05,0.213,-5.413,0.364,0.0433,100.049,4
211,1diS6nkxMQc3wwC4G1j0bh,We're Good,Future Nostalgia (The Moonlight Edition),Dua Lipa,2021-02-11,165506,74,0.0319,0.722,0.588,0.0,0.183,-5.932,0.59,0.0544,134.01,4
212,5OCJzvD7sykQEKHH7qAC3C,God is a woman,Sweetener,Ariana Grande,2018-08-17,197546,80,0.0233,0.602,0.658,6e-05,0.237,-5.934,0.268,0.0558,145.031,4
213,4uqh9bualXNHXXwO2wPorc,Daisies,Daisies,Katy Perry,2020-05-15,173123,59,0.0837,0.639,0.546,0.0,0.122,-5.382,0.149,0.0407,122.179,4
214,2msvOEbkK50foYf9BMXr2X,Lover - First Dance Remix,Lover (First Dance Remix),Taylor Swift,2019-11-26,233466,60,0.687,0.506,0.425,1.08e-06,0.158,-8.198,0.214,0.0343,68.449,4
215,0Gl5s8IhMmQE5YQwM8Qx1J,Never Enough,The Greatest Showman (Original Motion Picture Soundtrack),Various Artists,2017-12-08,207786,77,0.423,0.277,0.394,0.0,0.0952,-8.903,0.227,0.0336,86.777,3
216,55n9yjI6qqXh5F2mYvUc2y,I Don’t Wanna Live Forever (Fifty Shades Darker),reputation Stadium Tour Surprise Song Playlist,Taylor Swift,2017-11-09,247160,86,0.0586,0.731,0.445,1.96e-05,0.14,-8.418,0.106,0.0533,117.97,4
217,630sXRhIcfwr2e4RdNtjKN,Rewrite The Stars,Rewrite The Stars,Zac Efron,2017-11-17,217440,77,0.0716,0.684,0.619,0.0,0.122,-7.005,0.284,0.0386,125.046,4
218,3TcL0dyCMyr0kyTTc4NLgI,Who Says,When The Sun Goes Down,Selena Gomez & The Scene,2011-01-01,195613,78,0.0843,0.682,0.927,0.0,0.149,-2.915,0.744,0.0479,101.019,4
219,314ZkcV7oLWG8yWE7LABvH,Make It Right (feat. Lauv),Make It Right (feat. Lauv),BTS,2019-10-18,226321,1,0.0304,0.584,0.685,0.0,0.189,-7.811,0.345,0.425,97.551,4
220,3Z0oQ8r78OUaHvGPiDBR3W,Into the Unknown,Frozen 2 (Original Motion Picture Soundtrack/Deluxe Edition),Various Artists,2019-11-15,194848,76,0.849,0.323,0.405,0.000544,0.138,-8.533,0.274,0.0413,145.104,5
221,5EbX5xL3O2xT8FxCpYzgUO,"How Far I'll Go - From ""Moana""","How Far I'll Go (From ""Moana"")",Alessia Cara,2016-10-28,175517,67,0.155,0.309,0.544,0.000265,0.0727,-9.621,0.16,0.352,180.979,4
222,6RB0lLhO7zUUSi0COMD7lb,I Am Moana (Song of the Ancestors),Moana (Original Motion Picture Soundtrack/Deluxe Edition),Various Artists,2016-11-18,162826,49,0.571,0.36,0.205,0.0,0.0797,-11.576,0.232,0.0477,148.985,4
223,3JlqQyrjz3MtZk2AK5V57u,"We Know The Way - From ""Moana""","We Know The Way (From ""Moana"")",Opetaia Foa'i,2016-11-11,141414,55,0.368,0.692,0.597,0.0,0.113,-8.784,0.393,0.0361,97.96,4
224,44AyOl4qVkzS48vBsbNXaC,Can't Help Falling in Love,Blue Hawaii,Elvis Presley,1961-10-20,182360,83,0.941,0.396,0.293,0.000196,0.105,-14.062,0.343,0.0275,100.307,3
225,1j4kHkkpqZRBwE0A4CN4Yv,Dusk Till Dawn (feat. Sia) - Radio Edit,Dusk Till Dawn (feat. Sia) [Radio Edit],ZAYN,2017-09-07,239000,77,0.102,0.259,0.437,1.32e-06,0.106,-6.589,0.0951,0.0386,180.042,4
226,7r6xGsyES2DTacyP6O585i,Never Ending Story,"Stranger Things: Soundtrack from the Netflix Original Series, Season 3",Various Artists,2019-07-05,125480,60,0.0103,0.438,0.489,1.22e-05,0.442,-11.568,0.182,0.0465,136.077,3
227,1Xi84slp6FryDSCbzq4UCD,Arcade,Arcade,Duncan Laurence,2019-03-07,183624,80,0.818,0.45,0.329,0.00109,0.135,-12.603,0.266,0.0441,71.884,3
228,2JzZzZUQj3Qff7wapcbKjc,See You Again (feat. Charlie Puth),See You Again (feat. Charlie Puth),Wiz Khalifa,2015,229525,86,0.369,0.689,0.481,1.03e-06,0.0649,-7.503,0.283,0.0815,80.025,4
229,7FMudQFEInauBuk4OP1yhT,"La Vie En Rose - From ""How I Met Your Mother: Season 9""",How I Met Your Music: Deluxe (Original Television Soundtrack),Various Artists,2014-09-23,84933,47,0.934,0.649,0.16,0.0,0.0727,-9.795,0.597,0.254,79.852,1
230,4nOygULhEuDO5ZBRNPFaso,Wavin' Flag - Coca-Cola® Celebration Mix,Troubadour (Champion Edition - Asian Version),K'NAAN,2009,212520,68,0.313,0.58,0.767,0.0,0.0518,-4.174,0.776,0.0557,151.845,4
231,2J2Z1SkXYghSajLibnQHOa,Unstoppable,This Is Acting,Sia,2016-01-29,217746,82,0.112,0.468,0.779,0.000373,0.101,-4.839,0.26,0.0779,173.799,4
232,5J4WHWFvEWRd2FBVhcTcmi,"Dancing In The Dark - From The ""Home"" Soundtrack",Home (Original Motion Picture Soundtrack),Various Artists,2015-03-23,223040,64,0.179,0.795,0.749,0.0,0.0875,-3.604,0.761,0.0525,115.003,4
233,4cluDES4hQEUhmXj6TXkSo,What Makes You Beautiful,Up All Night,One Direction,2012-05-25,199986,87,0.009,0.726,0.787,0.0,0.0596,-2.494,0.888,0.0737,124.99,4
234,2tGvwE8GcFKwNdAXMnlbfl,happier,SOUR,Olivia Rodrigo,2021-05-21,175933,87,0.765,0.395,0.443,9.67e-06,0.0839,-9.72,0.338,0.133,168.924,3
235,0ct6r3EGTcMLPtrXHDvVjc,The Nights,The Days / Nights,Avicii,2014-01-01,176658,88,0.0166,0.527,0.835,0.0,0.249,-5.298,0.654,0.0433,125.983,4
236,0qOnSQQF0yzuPWsXrQ9paz,Stereo Hearts (feat. Adam Levine),The Papercut Chronicles II,Gym Class Heroes,2011-11-11,210960,83,0.0319,0.646,0.795,0.0,0.267,-3.293,0.796,0.0976,89.99,4
237,2H3xBRsVUU6tmcjycXEVAK,Love Me,My Worlds - The Collection (International Package),Justin Bieber,2010-01-01,191573,41,0.00939,0.712,0.868,0.0,0.283,-3.319,0.652,0.0656,125.028,4
238,0XPsOSYzDJZJArevQNm2AR,Speechless (Full),Aladdin (Original Motion Picture Soundtrack),Various Artists,2019-05-22,208800,72,0.467,0.474,0.489,0.0,0.119,-7.625,0.23,0.0342,124.844,4
239,0sXJUHfwsocaJaLM5osoWX,Beauty and the Beast,Beauty and the Beast (Original Motion Picture Soundtrack/Deluxe Edition),Various Artists,2017-03-10,199509,54,0.797,0.211,0.23,1.98e-05,0.0991,-12.518,0.102,0.0349,87.641,4
240,62aP9fBQKYKxi7PDXwcUAS,ily (i love you baby) (feat. Emilee),ily (i love you baby) (feat. Emilee),Surf Mesa,2019-11-26,176546,78,0.0686,0.674,0.774,0.00188,0.393,-7.567,0.33,0.0892,112.05,4
241,4y4spB9m0Q6026KfkAvy9Q,Lonely (with benny blanco),Lonely (with benny blanco),Justin Bieber,2020-10-16,149297,72,0.864,0.631,0.239,0.0,0.116,-7.071,0.0927,0.0398,79.859,4
242,3Fj47GNK2kUF0uaEDgXLaD,wish you were gay,"WHEN WE ALL FALL ASLEEP, WHERE DO WE GO?",Billie Eilish,2019-03-29,221543,76,0.39,0.853,0.351,9.38e-06,0.752,-10.198,0.282,0.241,118.028,4
243,5O2P9iiztwhomNh8xkR9lJ,Night Changes,FOUR (Deluxe),One Direction,2014-11-17,226600,89,0.859,0.672,0.52,0.0,0.115,-7.747,0.37,0.0353,120.001,4
244,4R2kfaDFhslZEMJqAFNpdd,cardigan,folklore,Taylor Swift,2020-07-24,239560,91,0.537,0.613,0.581,0.000345,0.25,-8.588,0.551,0.0424,130.033,4
245,4pvb0WLRcMtbPGmtejJJ6y,exile (feat. Bon Iver),folklore,Taylor Swift,2020-07-24,285634,83,0.778,0.298,0.38,5.62e-05,0.11,-8.426,0.152,0.0287,75.602,4
246,6CgNoAbFJ4Q4Id4EjtbXlC,Photograph,"Cover Sessions, Vol. 4",Boyce Avenue,2017-12-19,260186,67,0.83,0.717,0.32,0.0,0.107,-8.393,0.322,0.0283,107.946,4
247,0UAdDYrkCvVQftaKpL6q5f,the lakes - original version,the lakes (original version),Taylor Swift,2021-07-24,227203,67,0.717,0.197,0.406,0.000362,0.293,-10.904,0.251,0.0619,90.053,4
248,4ghtfsXhiQrdizUJRSwHTQ,Night Changes (Acoustic Version),AJ Wray 2015 Covers,AJ Wray,2015-07-05,216555,31,0.835,0.681,0.32,0.0,0.108,-8.793,0.432,0.0313,120.013,4
249,2TeLIzFBe3hxkPR5FIQZut,Like I Can,In The Lonely Hour,Sam Smith,2014-05-26,167065,81,0.343,0.656,0.627,2.17e-05,0.124,-6.627,0.481,0.0379,99.933,4
250,06vNG6CiV4k8oNA0wUUAO7,Until I Found You - Piano Version,Until I Found You (Piano Version),Stephen Sanchez,2022-03-11,184895,71,0.927,0.603,0.148,0.0,0.101,-10.449,0.228,0.0279,95.451,3
251,3oYW30oQJXrjDsvxtdPuoT,Sweater Weather,Sweater Weather,Joel Sunny,2021-01-03,181945,0,0.831,0.142,0.453,0.0336,0.216,-7.63,0.141,0.0506,82.395,3
252,6ZuahEctZD6w75peme58hm,Wonder,Wonder,Shawn Mendes,2020-12-04,172692,74,0.136,0.442,0.631,2.29e-05,0.133,-5.096,0.129,0.05,139.774,4
253,0V5cvmTKsYmF5FmGGEAfmS,Je te laisserai des mots,Je te laisserai des mots,Patrick Watson,2010-09-10,160853,88,0.989,0.303,0.187,0.489,0.101,-16.757,0.213,0.0356,132.731,4
254,0iNZGC211wst3VjtobNnC5,Family Line,Superache,Conan Gray,2022-06-24,216094,77,0.619,0.326,0.397,0.0,0.0979,-8.145,0.276,0.0461,153.713,3
255,71V89tJj9CboDyzncO6ZN2,Stars Are Blind,Paris (U.S. Standard Version),Paris Hilton,2006-08-14,236600,64,0.00593,0.745,0.695,0.0,0.0615,-5.076,0.519,0.0271,102.014,4
256,56WyBDj6pArMy9LQwmPztG,How to Save a Life,"Cover Sessions, Vol. 5",Boyce Avenue,2020-01-24,238198,41,0.734,0.678,0.665,0.0,0.0939,-6.835,0.407,0.0386,121.926,4
257,1SmiQ65iSAbPto6gPFlBYm,It’s Nice To Have A Friend,Lover,Taylor Swift,2019-08-23,150440,73,0.971,0.737,0.175,0.000337,0.171,-9.912,0.545,0.0401,70.008,4
258,3TFoEJe5zNuHZStRboWPxg,People Watching,Superache,Conan Gray,2022-06-24,158536,81,0.381,0.53,0.592,0.0,0.294,-7.281,0.544,0.0534,125.721,4
259,0wavGRldH0AWyu2zvTz8zb,Sweet Nothing,Midnights,Taylor Swift,2022-10-21,188496,76,0.964,0.337,0.156,7.72e-05,0.115,-14.919,0.39,0.0518,176.655,4
260,22bPsP2jCgbLUvh82U0Z3M,The Way I Loved You (Taylor’s Version),Fearless (Taylor's Version),Taylor Swift,2021-04-09,243136,82,0.0033,0.402,0.732,0.0,0.108,-4.665,0.472,0.0484,161.032,4
261,1fDsrQ23eTAVFElUMaf38X,American Pie,American Pie,Don McLean,1971,516893,79,0.699,0.531,0.481,0.0,0.0842,-11.709,0.491,0.06,138.45,4
262,5YqEzk3C5c3UZ1D5fJUlXA,Sunroof,Good Times Go,Nicky Youre,2023-06-09,163025,85,0.352,0.768,0.714,0.0,0.15,-5.11,0.842,0.0401,131.443,4
263,4Dvkj6JhhA12EX05fT7y2e,As It Was,Harry's House,Harry Styles,2022-05-20,167303,94,0.342,0.52,0.731,0.00101,0.311,-5.338,0.662,0.0557,173.93,4
264,54ipXppHLA8U4yqpOFTUhr,Bones,Mercury - Acts 1 & 2,Imagine Dragons,2022-07-01,165264,87,0.0201,0.772,0.75,0.0,0.074,-3.67,0.587,0.0455,114.061,4
